ID Desa,ID Kecamatan,ID KABUPATEN,ID PROVINSI,ID SLS,Provinsi,Kab/Kot,Kecamatan,Desa,Nama SLS
6104090004,6104090,6104,61,6104090004000300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 003 RW 01 DUSUN 01
6104090004,6104090,6104,61,6104090004000400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 001 RW 02 DUSUN 01
6104090004,6104090,6104,61,6104090004000500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 002 RW 02 DUSUN 01
6104090004,6104090,6104,61,6104090004000600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 003 RW 02 DUSUN 01
6104090004,6104090,6104,61,6104090004000700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 001 RW 03 DUSUN 02
6104090004,6104090,6104,61,6104090004000800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 002 RW 03 DUSUN 02
6104090004,6104090,6104,61,6104090004000900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 001 RW 04 DUSUN 02
6104090004,6104090,6104,61,6104090004001000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 002 RW 04 DUSUN 02
6104090004,6104090,6104,61,6104090004001100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 001 RW 05 DUSUN 03
6104090004,6104090,6104,61,6104090004001200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 001 RW 06 DUSUN 03
6104090004,6104090,6104,61,6104090004001300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 002 RW 06 DUSUN 03
6104090004,6104090,6104,61,6104090004001400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 001 RW 07 DUSUN 04
6104090004,6104090,6104,61,6104090004001500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 002 RW 07 DUSUN 04
6104090004,6104090,6104,61,6104090004001600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 003 RW 07 DUSUN 04
6104090004,6104090,6104,61,6104090004001700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 001 RW 08 DUSUN 04
6104090004,6104090,6104,61,6104090004001800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 002 RW 08 DUSUN 04
6104090004,6104090,6104,61,6104090004001900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 003 RW 08 DUSUN 04
6104090004,6104090,6104,61,6104090004002000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 001 RW 09 DUSUN 05
6104090004,6104090,6104,61,6104090004002100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 002 RW 09 DUSUN 05
6104090004,6104090,6104,61,6104090004002200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 001 RW 10 DUSUN 05
6104090004,6104090,6104,61,6104090004002300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 002 RW 10 DUSUN 05
6104090004,6104090,6104,61,6104090004002400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 004 RW 02 DUSUN 01
6104090004,6104090,6104,61,6104090004100100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,KEBUN SAWIT
6104090004,6104090,6104,61,6104090004100300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,KEBUN KELAPA
6104090004,6104090,6104,61,6104090004200200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,HUTAN DI BS 002P
6104090004,6104090,6104,61,6104090004200400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,HUTAN DI BS 010P
6104090005,6104090,6104,61,6104090005000100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 001 RW 01 DUSUN UTARA
6104090005,6104090,6104,61,6104090005000200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 002 RW 01 DUSUN UTARA
6104090005,6104090,6104,61,6104090005000300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 003 RW 01 DUSUN UTARA
6104090005,6104090,6104,61,6104090005000400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 004 RW 02 DUSUN HILIR
6104090005,6104090,6104,61,6104090005000500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 005 RW 02 DUSUN HILIR
6104090005,6104090,6104,61,6104090005000600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 006 RW 03 DUSUN TENGAH
6104090005,6104090,6104,61,6104090005000700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 007 RW 03 DUSUN TENGAH
6104090005,6104090,6104,61,6104090005000800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 008 RW 03 DUSUN TENGAH
6104090005,6104090,6104,61,6104090005000900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 009 RW 04 DUSUN SELATAN
6104090005,6104090,6104,61,6104090005001000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 010 RW 04 DUSUN SELATAN
6104090005,6104090,6104,61,6104090005001100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 011 RW 04 DUSUN SELATAN
6104090005,6104090,6104,61,6104090005001200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 012 RW 04 DUSUN SELATAN
6104090005,6104090,6104,61,6104090005001300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 013 RW 03 DUSUN TENGAH
6104090005,6104090,6104,61,6104090005001400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 014 RW 03 DUSUN TENGAH
6104090005,6104090,6104,61,6104090005001500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 015 RW 02 DUSUN HILIR
6104090005,6104090,6104,61,6104090005001600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,RT 016 RW 01 DUSUN UTARA
6104090005,6104090,6104,61,6104090005100100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,GALANG,KEBUN SAWIT DI BS 010P
6104090008,6104090,6104,61,6104090008000100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI RASAU,RT 001 RW 01 DUSUN TIMUR
6104090008,6104090,6104,61,6104090008000200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI RASAU,RT 002 RW 01 DUSUN TIMUR
6104090008,6104090,6104,61,6104090008000300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI RASAU,RT 003 RW 02 DUSUN TIMUR
6104090008,6104090,6104,61,6104090008000400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI RASAU,RT 004 RW 02 DUSUN TIMUR
6104090008,6104090,6104,61,6104090008000500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI RASAU,RT 005 RW 02 DUSUN BARAT
6104090008,6104090,6104,61,6104090008000600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI RASAU,RT 006 RW 03 DUSUN BARAT
6104090008,6104090,6104,61,6104090008000700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI RASAU,RT 007 RW 03 DUSUN BARAT
6104090008,6104090,6104,61,6104090008000800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI RASAU,RT 008 RW 04 DUSUN BARAT
6104090008,6104090,6104,61,6104090008000900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI RASAU,RT 009 RW 04 DUSUN BARAT
6104090008,6104090,6104,61,6104090008100100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI RASAU,KEBUN SAWIT
6104090009,6104090,6104,61,6104090009000100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 001 RW 001
6104090009,6104090,6104,61,6104090009000200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 002 RW 001
6104090009,6104090,6104,61,6104090009000300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 003 RW 001
6104090009,6104090,6104,61,6104090009000400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 004 RW 001
6104090009,6104090,6104,61,6104090009000500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 005 RW 001
6104090009,6104090,6104,61,6104090009000600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 006 RW 001
6104090009,6104090,6104,61,6104090009000700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 001 RW 002
6104090009,6104090,6104,61,6104090009000800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 002 RW 002
6104090009,6104090,6104,61,6104090009000900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 003 RW 002
6104090009,6104090,6104,61,6104090009001000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 004 RW 002
6104090009,6104090,6104,61,6104090009001100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 005 RW 002
6104090009,6104090,6104,61,6104090009001200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 006 RW 002
6104090009,6104090,6104,61,6104090009001300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 007 RW 002
6104090009,6104090,6104,61,6104090009001400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 008 RW 002
6104090009,6104090,6104,61,6104090009001500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 009 RW 002
6104090009,6104090,6104,61,6104090009001600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 010 RW 002
6104090009,6104090,6104,61,6104090009001700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 011 RW 002
6104090009,6104090,6104,61,6104090009001800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 001 RW 003
6104090009,6104090,6104,61,6104090009001900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 002 RW 003
6104090009,6104090,6104,61,6104090009002000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 003 RW 003
6104090009,6104090,6104,61,6104090009002100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 004 RW 003
6104090009,6104090,6104,61,6104090009002200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 005 RW 003
6104090009,6104090,6104,61,6104090009002300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 006 RW 003
6104090009,6104090,6104,61,6104090009002400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 007 RW 003
6104090009,6104090,6104,61,6104090009002500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 008 RW 003
6104090009,6104090,6104,61,6104090009002600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 001 RW 004
6104090009,6104090,6104,61,6104090009002700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 002 RW 04
6104090009,6104090,6104,61,6104090009002800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 003 RW 004
6104090009,6104090,6104,61,6104090009002900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 004 RW 004
6104090009,6104090,6104,61,6104090009003000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 005 RW 004
6104090009,6104090,6104,61,6104090009003100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 006 RW 004
6104090009,6104090,6104,61,6104090009003200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 007 RW 004
6104090009,6104090,6104,61,6104090009003300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 008 RW 004
6104090009,6104090,6104,61,6104090009003400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 001 RW 005
6104090009,6104090,6104,61,6104090009003500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 002 RW 005
6104090009,6104090,6104,61,6104090009003600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 003 RW 005
6104090009,6104090,6104,61,6104090009003700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 004 RW 005
6104090009,6104090,6104,61,6104090009003800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 005 RW 005
6104090009,6104090,6104,61,6104090009003900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 006 RW 005
6104090009,6104090,6104,61,6104090009004000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 007 RW 005
6104090009,6104090,6104,61,6104090009004100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 008 RW 005
6104090009,6104090,6104,61,6104090009004200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 009 RW 005
6104090009,6104090,6104,61,6104090009004300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 001 RW 006
6104090009,6104090,6104,61,6104090009004400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 002 RW 006
6104090009,6104090,6104,61,6104090009004500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 003 RW 006
6104090009,6104090,6104,61,6104090009004600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 004 RW 006
6104090009,6104090,6104,61,6104090009004700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 005 RW 006
6104090009,6104090,6104,61,6104090009004800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 006 RW 006
6104090009,6104090,6104,61,6104090009004900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 007 RW 006
6104090009,6104090,6104,61,6104090009005000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 008 RW 006
6104090009,6104090,6104,61,6104090009005100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 009 RW 006
6104090009,6104090,6104,61,6104090009005200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 010 RW 006
6104090009,6104090,6104,61,6104090009005300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 011 RW 006
6104090009,6104090,6104,61,6104090009005400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 012 RW 006
6104090009,6104090,6104,61,6104090009005500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 013 RW 006
6104090009,6104090,6104,61,6104090009005600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 014 RW 006
6104090009,6104090,6104,61,6104090009005700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 015 RW 006
6104090009,6104090,6104,61,6104090009005800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PINYUH,RT 016 RW 006
6104090010,6104090,6104,61,6104090010000100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BATANG,RT 001 RW 01 DUSUN TIMUR
6104090010,6104090,6104,61,6104090010000200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BATANG,RT 002 RW 01 DUSUN TIMUR
6104090010,6104090,6104,61,6104090010000300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BATANG,RT 003 RW 01 DUSUN TIMUR
6104090010,6104090,6104,61,6104090010000400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BATANG,RT 004 RW 01 DUSUN TIMUR
6104090010,6104090,6104,61,6104090010000500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BATANG,RT 001 RW 02 DUSUN BARAT
6104090010,6104090,6104,61,6104090010000600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BATANG,RT 002 RW 02 DUSUN BARAT
6104090010,6104090,6104,61,6104090010000700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BATANG,RT 003 RW 02 DUSUN BARAT
6104090010,6104090,6104,61,6104090010000800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BATANG,RT 004 RW 02 DUSUN BARAT
6104090010,6104090,6104,61,6104090010000900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BATANG,RT 005 RW 02 DUSUN BARAT
6104090010,6104090,6104,61,6104090010100100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BATANG,KEBUN KELAPA DI 006P
6104090011,6104090,6104,61,6104090011000100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 001 RW 01 DUSUN BARAT
6104090011,6104090,6104,61,6104090011000200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 002 RW 01 DUSUN BARAT
6104090011,6104090,6104,61,6104090011000300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 003 RW 01 DUSUN BARAT
6104090011,6104090,6104,61,6104090011000400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 012 RW 01 DUSUN BARAT
6104090011,6104090,6104,61,6104090011000500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 004 RW 02 DUSUN BARAT
6104090011,6104090,6104,61,6104090011000600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 005 RW 02 DUSUN BARAT
6104090011,6104090,6104,61,6104090011000700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 006 RW 02 DUSUN BARAT
6104090011,6104090,6104,61,6104090011000800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 013 RW 02 DUSUN BARAT
6104090011,6104090,6104,61,6104090011000900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 007 RW 03 DUSUN TIMUR
6104090011,6104090,6104,61,6104090011001000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 011 RW 03 DUSUN TIMUR
6104090011,6104090,6104,61,6104090011001100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 015 RW 03 DUSUN TIMUR
6104090011,6104090,6104,61,6104090011001200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 016 RW 03 DUSUN TIMUR
6104090011,6104090,6104,61,6104090011001300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 008 RW 04 DUSUN TIMUR
6104090011,6104090,6104,61,6104090011001400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 009 RW 04 DUSUN TIMUR
6104090011,6104090,6104,61,6104090011001500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 010 RW 04 DUSUN TIMUR
6104090011,6104090,6104,61,6104090011001600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,RT 014 RW 04 DUSUN TIMUR
6104090011,6104090,6104,61,6104090011200100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,HUTAN
6104090011,6104090,6104,61,6104090011200200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR LAUT,HUTAN
6104090012,6104090,6104,61,6104090012000100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 001 RW 01 DUSUN PARIT KURUS
6104090012,6104090,6104,61,6104090012000200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 002 RW 01 DUSUN PARIT KURUS
6104090012,6104090,6104,61,6104090012000300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 003 RW 02 DUSUN PARIT KURUS
6104090012,6104090,6104,61,6104090012000400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 004 RW 02 DUSUN PARIT KURUS
6104090012,6104090,6104,61,6104090012000500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 005 RW 03 DUSUN PARIT KURUS
6104090012,6104090,6104,61,6104090012000600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 006 RW 03 DUSUN HULU SUNGAI
6104090012,6104090,6104,61,6104090012000700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 007 RW 04 DUSUN HULU SUNGAI
6104090012,6104090,6104,61,6104090012000800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 008 RW 04 DUSUN HULU SUNGAI
6104090012,6104090,6104,61,6104090012000900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 009 RW 05 DUSUN HULU SUNGAI
6104090012,6104090,6104,61,6104090012001000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 010 RW 05 DUSUN SIMPANG EMPAT
6104090012,6104090,6104,61,6104090012001100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 011 RW 06 DUSUN SIMPANG EMPAT
6104090012,6104090,6104,61,6104090012001200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 012 RW 06 DUSUN SIMPANG EMPAT
6104090012,6104090,6104,61,6104090012001300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 013 RW 07 DUSUN PARIT H. AMIN
6104090012,6104090,6104,61,6104090012001400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 014 RW 07 DUSUN PARIT H. AMIN
6104090012,6104090,6104,61,6104090012001500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI BAKAU BESAR DARAT,RT 015 RW 08 DUSUN PARIT H. AMIN
